x,y
8.830000000000000000e+02,2.161991084239300420e+01
8.840000000000000000e+02,2.193513035084881935e+01
8.850000000000000000e+02,2.224247671723714959e+01
8.860000000000000000e+02,2.254034383343944370e+01
8.870000000000000000e+02,2.282707727608648796e+01
8.880000000000000000e+02,2.310099072137428422e+01
8.890000000000000000e+02,2.336038473371446500e+01
8.900000000000000000e+02,2.360356770770389190e+01
8.910000000000000000e+02,2.382887863374885384e+01
8.920000000000000000e+02,2.403471124798407743e+01
8.930000000000000000e+02,2.421953902341117981e+01
8.940000000000000000e+02,2.438194036864026870e+01
8.950000000000000000e+02,2.452062333059395627e+01
8.960000000000000000e+02,2.463444905486996106e+01
8.970000000000000000e+02,2.472245324781319908e+01
8.980000000000000000e+02,2.478386491151209015e+01
8.990000000000000000e+02,2.481812168827207543e+01
9.000000000000000000e+02,2.482488125320267969e+01
9.010000000000000000e+02,2.480402832806032265e+01
9.020000000000000000e+02,2.475567704939907188e+01
9.030000000000000000e+02,2.468016860019189096e+01
9.040000000000000000e+02,2.457806419575980783e+01
9.050000000000000000e+02,2.445013369095655875e+01
9.060000000000000000e+02,2.429734023546664190e+01
9.070000000000000000e+02,2.412082153858014522e+01
9.080000000000000000e+02,2.392186840689144134e+01
9.090000000000000000e+02,2.370190128370679972e+01
9.100000000000000000e+02,2.346244554611009647e+01
9.110000000000000000e+02,2.320510630599010327e+01
9.120000000000000000e+02,2.293154341867035129e+01
9.130000000000000000e+02,2.264344733275742172e+01
9.140000000000000000e+02,2.234251632428322765e+01
9.150000000000000000e+02,2.203043555450079083e+01
9.160000000000000000e+02,2.170885828099817871e+01
9.170000000000000000e+02,2.137938944264568519e+01
9.180000000000000000e+02,2.104357173576370954e+01
9.190000000000000000e+02,2.070287420600045536e+01
9.200000000000000000e+02,2.035868330060988640e+01
9.210000000000000000e+02,2.001229626070728074e+01
9.220000000000000000e+02,1.966491668310217733e+01
9.230000000000000000e+02,1.931765204598414343e+01
9.240000000000000000e+02,1.897151297088363009e+01
9.250000000000000000e+02,1.862741398329369602e+01
9.260000000000000000e+02,1.828617553420410147e+01
9.270000000000000000e+02,1.794852705256764125e+01
9.280000000000000000e+02,1.761511081244382027e+01
9.290000000000000000e+02,1.728648641645584405e+01
9.300000000000000000e+02,1.696313571767700878e+01
9.310000000000000000e+02,1.664546802380665014e+01
9.320000000000000000e+02,1.633382544943337322e+01
9.330000000000000000e+02,1.602848830349304876e+01
9.340000000000000000e+02,1.572968041911252612e+01
9.350000000000000000e+02,1.543757435148645030e+01
9.360000000000000000e+02,1.515229638602527018e+01
9.370000000000000000e+02,1.487393131363149479e+01
9.380000000000000000e+02,1.460252694260349315e+01
9.390000000000000000e+02,1.433809832740110046e+01
9.400000000000000000e+02,1.408063170345639570e+01
9.410000000000000000e+02,1.383008812452971981e+01
9.420000000000000000e+02,1.358640680496690933e+01
9.430000000000000000e+02,1.334950817378566690e+01
9.440000000000000000e+02,1.311929665098160314e+01
9.450000000000000000e+02,1.289566315896386861e+01
9.460000000000000000e+02,1.267848738375984396e+01
9.470000000000000000e+02,1.246763980170725539e+01
9.480000000000000000e+02,1.226298348790353288e+01
9.490000000000000000e+02,1.206437572281423876e+01
9.500000000000000000e+02,1.187166941324746894e+01
9.510000000000000000e+02,1.168471434345817528e+01
9.520000000000000000e+02,1.150335827152092527e+01
9.530000000000000000e+02,1.132744788535647729e+01
9.540000000000000000e+02,1.115682963196051425e+01
9.550000000000000000e+02,1.099135043249813393e+01
9.560000000000000000e+02,1.083085829502259756e+01
9.570000000000000000e+02,1.067520283567390749e+01
9.580000000000000000e+02,1.052423571832792071e+01
9.590000000000000000e+02,1.037781102181246062e+01
9.600000000000000000e+02,1.023578554299161780e+01
9.610000000000000000e+02,1.009801904324902821e+01
9.620000000000000000e+02,9.964374445178771467e+00
9.630000000000000000e+02,9.834717985620203606e+00
9.640000000000000000e+02,9.708919330551070814e+00
9.650000000000000000e+02,9.586851656780641662e+00
9.660000000000000000e+02,9.468391704859936198e+00
9.670000000000000000e+02,9.353419807147410836e+00
9.680000000000000000e+02,9.241819894533048085e+00
9.690000000000000000e+02,9.133479484929427628e+00
9.700000000000000000e+02,9.028289656281758724e+00
9.710000000000000000e+02,8.926145006527677950e+00
9.720000000000000000e+02,8.826943602648888998e+00
9.730000000000000000e+02,8.730586920697700037e+00
9.740000000000000000e+02,8.636979778449878964e+00
9.750000000000000000e+02,8.546030262128164523e+00
9.760000000000000000e+02,8.457649648456444069e+00
9.770000000000000000e+02,8.371752323140380980e+00
9.780000000000000000e+02,8.288255696724556643e+00
9.790000000000000000e+02,8.207080118647008149e+00
9.800000000000000000e+02,8.128148790197570861e+00
9.810000000000000000e+02,8.051387676985500619e+00
9.820000000000000000e+02,7.976725421432632857e+00
9.830000000000000000e+02,7.904093255729911505e+00
9.840000000000000000e+02,7.833424915626112650e+00
9.850000000000000000e+02,7.764656555357109191e+00
9.860000000000000000e+02,7.697726663971034000e+00
9.870000000000000000e+02,7.632575983258384156e+00
9.880000000000000000e+02,7.569147427455816590e+00
9.890000000000000000e+02,7.507386004857220740e+00
9.900000000000000000e+02,7.447238741435249665e+00
9.910000000000000000e+02,7.388654606550129067e+00
9.920000000000000000e+02,7.331584440799902680e+00
9.930000000000000000e+02,7.275980886046703233e+00
9.940000000000000000e+02,7.221798317636965336e+00
9.950000000000000000e+02,7.168992778819338163e+00
9.960000000000000000e+02,7.117521917351883332e+00
9.970000000000000000e+02,7.067344924280133611e+00
9.980000000000000000e+02,7.018422474859006499e+00
9.990000000000000000e+02,6.970716671584610502e+00
1.000000000000000000e+03,6.924190989296209686e+00
1.001000000000000000e+03,6.878810222303913591e+00
1.002000000000000000e+03,6.834540433494080247e+00
1.003000000000000000e+03,6.791348905361430432e+00
1.004000000000000000e+03,6.749204092914832920e+00
1.005000000000000000e+03,6.708075578402123540e+00
1.006000000000000000e+03,6.667934027798370522e+00
1.007000000000000000e+03,6.628751149001440801e+00
1.008000000000000000e+03,6.590499651678544346e+00
1.009000000000000000e+03,6.553153208707650279e+00
1.010000000000000000e+03,6.516686419158074450e+00
1.011000000000000000e+03,6.481074772755219371e+00
1.012000000000000000e+03,6.446294615775328474e+00
1.013000000000000000e+03,6.412323118317123871e+00
1.014000000000000000e+03,6.379138242898346967e+00
1.015000000000000000e+03,6.346718714326450517e+00
1.016000000000000000e+03,6.315043990794065643e+00
1.017000000000000000e+03,6.284094236151167578e+00
1.018000000000000000e+03,6.253850293307383623e+00
1.019000000000000000e+03,6.224293658719243005e+00
1.020000000000000000e+03,6.195406457918712029e+00
1.021000000000000000e+03,6.167171422040784279e+00
1.022000000000000000e+03,6.139571865309369159e+00
1.023000000000000000e+03,6.112591663442199952e+00
1.024000000000000000e+03,6.086215232936880604e+00
1.025000000000000000e+03,6.060427511201653239e+00
1.026000000000000000e+03,6.035213937495806036e+00
1.027000000000000000e+03,6.010560434646054162e+00
1.028000000000000000e+03,5.986453391506493027e+00
1.029000000000000000e+03,5.962879646131067801e+00
1.030000000000000000e+03,5.939826469628713745e+00
1.031000000000000000e+03,5.917281550672566226e+00
1.032000000000000000e+03,5.895232980635810804e+00
1.033000000000000000e+03,5.873669239327860225e+00
1.034000000000000000e+03,5.852579181305694433e+00
1.035000000000000000e+03,5.831952022736195396e+00
1.036000000000000000e+03,5.811777328786397412e+00
1.037000000000000000e+03,5.792045001519518621e+00
1.038000000000000000e+03,5.772745268275579100e+00
1.039000000000000000e+03,5.753868670516377293e+00
1.040000000000000000e+03,5.735406053115390534e+00
1.041000000000000000e+03,5.717348554074090039e+00
1.042000000000000000e+03,5.699687594646897892e+00
1.043000000000000000e+03,5.682414869857831619e+00
1.044000000000000000e+03,5.665522339392600415e+00
1.045000000000000000e+03,5.649002218850642798e+00
1.046000000000000000e+03,5.632846971342258868e+00
1.047000000000000000e+03,5.617049299416663644e+00
1.048000000000000000e+03,5.601602137307387430e+00
1.049000000000000000e+03,5.586498643482077142e+00
1.050000000000000000e+03,5.571732193484281837e+00
1.051000000000000000e+03,5.557296373055407024e+00
1.052000000000000000e+03,5.543184971525483284e+00
1.053000000000000000e+03,5.529391975461964037e+00
1.054000000000000000e+03,5.515911562566169657e+00
1.055000000000000000e+03,5.502738095807522711e+00
1.056000000000000000e+03,5.489866117786114330e+00
1.057000000000000000e+03,5.477290345314563602e+00
1.058000000000000000e+03,5.465005664210552005e+00
1.059000000000000000e+03,5.453007124291777252e+00
1.060000000000000000e+03,5.441289934565447517e+00
1.061000000000000000e+03,5.429849458604770085e+00
1.062000000000000000e+03,5.418681210105254387e+00
1.063000000000000000e+03,5.407780848613928271e+00
1.064000000000000000e+03,5.397144175424909207e+00
1.065000000000000000e+03,5.386767129635023466e+00
1.066000000000000000e+03,5.376645784353504709e+00
1.067000000000000000e+03,5.366776343059993515e+00
1.068000000000000000e+03,5.357155136105384408e+00
1.069000000000000000e+03,5.347778617350270380e+00
1.070000000000000000e+03,5.338643360935989790e+00
1.071000000000000000e+03,5.329746058183471469e+00
1.072000000000000000e+03,5.321083514615352783e+00
1.073000000000000000e+03,5.312652647096964387e+00
1.074000000000000000e+03,5.304450481092054304e+00
1.075000000000000000e+03,5.296474148029242102e+00
1.076000000000000000e+03,5.288720882775440835e+00
1.077000000000000000e+03,5.281188021212588346e+00
1.078000000000000000e+03,5.273872997914256899e+00
1.079000000000000000e+03,5.266773343918825567e+00
1.080000000000000000e+03,5.259886684596076556e+00
1.081000000000000000e+03,5.253210737604208980e+00
1.082000000000000000e+03,5.246743310934412818e+00
1.083000000000000000e+03,5.240482301040281676e+00
1.084000000000000000e+03,5.234425691049455764e+00
1.085000000000000000e+03,5.228571549055031298e+00
1.086000000000000000e+03,5.222918026484402176e+00
1.087000000000000000e+03,5.217463356543255770e+00
1.088000000000000000e+03,5.212205852732637368e+00
1.089000000000000000e+03,5.207143907437052022e+00
1.090000000000000000e+03,5.202275990581683551e+00
1.091000000000000000e+03,5.197600648356919706e+00
1.092000000000000000e+03,5.193116502008469304e+00
1.093000000000000000e+03,5.188822246691444207e+00
1.094000000000000000e+03,5.184716650386860692e+00
1.095000000000000000e+03,5.180798552879124941e+00
1.096000000000000000e+03,5.177066864793145484e+00
1.097000000000000000e+03,5.173520566689751909e+00
1.098000000000000000e+03,5.170158708218275834e+00
1.099000000000000000e+03,5.166980407325116431e+00
1.100000000000000000e+03,5.163984849517277098e+00
1.101000000000000000e+03,5.161171287179875833e+00
1.102000000000000000e+03,5.158539038946734046e+00
1.103000000000000000e+03,5.156087489123214240e+00
1.104000000000000000e+03,5.153816087160523196e+00
1.105000000000000000e+03,5.151724347180805630e+00
1.106000000000000000e+03,5.149811847552374644e+00
1.107000000000000000e+03,5.148078230514522957e+00
1.108000000000000000e+03,5.146523201851402440e+00
1.109000000000000000e+03,5.145146530614544744e+00
1.110000000000000000e+03,5.143948048893622449e+00
1.111000000000000000e+03,5.142927651635143427e+00
1.112000000000000000e+03,5.142085296508833281e+00
1.113000000000000000e+03,5.141421003821481150e+00
1.114000000000000000e+03,5.140934856478137860e+00
1.115000000000000000e+03,5.140626999990569601e+00
1.116000000000000000e+03,5.140497642532971589e+00
1.117000000000000000e+03,5.140547055044953240e+00
1.118000000000000000e+03,5.140775571381928088e+00
1.119000000000000000e+03,5.141183588513055014e+00
1.120000000000000000e+03,5.141771566766950130e+00
1.121000000000000000e+03,5.142540030125465123e+00
1.122000000000000000e+03,5.143489566565861537e+00
1.123000000000000000e+03,5.144620828451806460e+00
1.124000000000000000e+03,5.145934532973643449e+00
1.125000000000000000e+03,5.147431462638479616e+00
1.126000000000000000e+03,5.149112465810686601e+00
1.127000000000000000e+03,5.150978457303482472e+00
1.128000000000000000e+03,5.153030419022320174e+00
1.129000000000000000e+03,5.155269400660895229e+00
1.130000000000000000e+03,5.157696520450627098e+00
1.131000000000000000e+03,5.160312965964578780e+00
1.132000000000000000e+03,5.163119994976811178e+00
1.133000000000000000e+03,5.166118936378278903e+00
1.134000000000000000e+03,5.169311191150443463e+00
1.135000000000000000e+03,5.172698233397833967e+00
1.136000000000000000e+03,5.176281611440921360e+00
1.137000000000000000e+03,5.180062948970702408e+00
1.138000000000000000e+03,5.184043946266514880e+00
1.139000000000000000e+03,5.188226381478690641e+00
1.140000000000000000e+03,5.192612111977719991e+00
1.141000000000000000e+03,5.197203075771761327e+00
1.142000000000000000e+03,5.202001292994353321e+00
1.143000000000000000e+03,5.207008867464361757e+00
1.144000000000000000e+03,5.212227988320263350e+00
1.145000000000000000e+03,5.217660931730996765e+00
1.146000000000000000e+03,5.223310062685730060e+00
1.147000000000000000e+03,5.229177836865019025e+00
1.148000000000000000e+03,5.235266802595971214e+00
1.149000000000000000e+03,5.241579602894121948e+00
1.150000000000000000e+03,5.248118977594945278e+00
1.151000000000000000e+03,5.254887765578001968e+00
1.152000000000000000e+03,5.261888907086913036e+00
1.153000000000000000e+03,5.269125446148510861e+00
1.154000000000000000e+03,5.276600533094678802e+00
1.155000000000000000e+03,5.284317427190570626e+00
1.156000000000000000e+03,5.292279499373099050e+00
1.157000000000000000e+03,5.300490235103744396e+00
1.158000000000000000e+03,5.308953237339988362e+00
1.159000000000000000e+03,5.317672229629848424e+00
1.160000000000000000e+03,5.326651059334230887e+00
1.161000000000000000e+03,5.335893700982069277e+00
1.162000000000000000e+03,5.345404259763430588e+00
1.163000000000000000e+03,5.355186975166079222e+00
1.164000000000000000e+03,5.365246224761204275e+00
1.165000000000000000e+03,5.375586528144371101e+00
1.166000000000000000e+03,5.386212551037997898e+00
1.167000000000000000e+03,5.397129109562035509e+00
1.168000000000000000e+03,5.408341174679812013e+00
1.169000000000000000e+03,5.419853876826401518e+00
1.170000000000000000e+03,5.431672510727239889e+00
1.171000000000000000e+03,5.443802540415067170e+00
1.172000000000000000e+03,5.456249604453764945e+00
1.173000000000000000e+03,5.469019521378027271e+00
1.174000000000000000e+03,5.482118295358297644e+00
1.175000000000000000e+03,5.495552122100901826e+00
1.176000000000000000e+03,5.509327394993802862e+00
1.177000000000000000e+03,5.523450711508953503e+00
1.178000000000000000e+03,5.537928879872822563e+00
1.179000000000000000e+03,5.552768926017233930e+00
1.180000000000000000e+03,5.567978100823363086e+00
1.181000000000000000e+03,5.583563887672356785e+00
1.182000000000000000e+03,5.599534010316808974e+00
1.183000000000000000e+03,5.615896441088073843e+00
1.184000000000000000e+03,5.632659409455199828e+00
1.185000000000000000e+03,5.649831410952140587e+00
1.186000000000000000e+03,5.667421216490799551e+00
1.187000000000000000e+03,5.685437882078440808e+00
1.188000000000000000e+03,5.703890758958991114e+00
1.189000000000000000e+03,5.722789504198886767e+00
1.190000000000000000e+03,5.742144091739249667e+00
1.191000000000000000e+03,5.761964823937376856e+00
1.192000000000000000e+03,5.782262343621876077e+00
1.193000000000000000e+03,5.803047646687120142e+00
1.194000000000000000e+03,5.824332095254182384e+00
1.195000000000000000e+03,5.846127431426964449e+00
1.196000000000000000e+03,5.868445791673899237e+00
1.197000000000000000e+03,5.891299721867360617e+00
1.198000000000000000e+03,5.914702193014827358e+00
1.199000000000000000e+03,5.938666617717801799e+00
1.200000000000000000e+03,5.963206867396675825e+00
1.201000000000000000e+03,5.988337290321962492e+00
1.202000000000000000e+03,6.014072730494776309e+00
1.203000000000000000e+03,6.040428547422008521e+00
1.204000000000000000e+03,6.067420636834420122e+00
1.205000000000000000e+03,6.095065452398833017e+00
1.206000000000000000e+03,6.123380028478717207e+00
1.207000000000000000e+03,6.152382004000901183e+00
1.208000000000000000e+03,6.182089647489651618e+00
1.209000000000000000e+03,6.212521883333305794e+00
1.210000000000000000e+03,6.243698319352684933e+00
1.211000000000000000e+03,6.275639275744994805e+00
1.212000000000000000e+03,6.308365815481582928e+00
1.213000000000000000e+03,6.341899776243032250e+00
1.214000000000000000e+03,6.376263803980475764e+00
1.215000000000000000e+03,6.411481388197838527e+00
1.216000000000000000e+03,6.447576899055972532e+00
1.217000000000000000e+03,6.484575626406341442e+00
1.218000000000000000e+03,6.522503820869116176e+00
1.219000000000000000e+03,6.561388737078297950e+00
1.220000000000000000e+03,6.601258679224793369e+00
1.221000000000000000e+03,6.642143049037328772e+00
1.222000000000000000e+03,6.684072396350707379e+00
1.223000000000000000e+03,6.727078472421338162e+00
1.224000000000000000e+03,6.771194286161072995e+00
1.225000000000000000e+03,6.816454163472535299e+00
1.226000000000000000e+03,6.862893809882024243e+00
1.227000000000000000e+03,6.910550376680204110e+00
1.228000000000000000e+03,6.959462530795882174e+00
1.229000000000000000e+03,7.009670528644573295e+00
1.230000000000000000e+03,7.061216294211247302e+00
1.231000000000000000e+03,7.114143501645820322e+00
1.232000000000000000e+03,7.168497662670636927e+00
1.233000000000000000e+03,7.224326219121698145e+00
1.234000000000000000e+03,7.281678640969659000e+00
1.235000000000000000e+03,7.340606530193049650e+00
1.236000000000000000e+03,7.401163730904791294e+00
1.237000000000000000e+03,7.463406446164118968e+00
1.238000000000000000e+03,7.527393361939891392e+00
1.239000000000000000e+03,7.593185778727901791e+00
1.240000000000000000e+03,7.660847751364799230e+00
1.241000000000000000e+03,7.730446237624750694e+00
1.242000000000000000e+03,7.802051256232306109e+00
1.243000000000000000e+03,7.875736054976687939e+00
1.244000000000000000e+03,7.951577289669016224e+00
1.245000000000000000e+03,8.029655214745613279e+00
1.246000000000000000e+03,8.110053886387760258e+00
1.247000000000000000e+03,8.192861379101820773e+00
1.248000000000000000e+03,8.278170016784185847e+00
1.249000000000000000e+03,8.366076619383594704e+00
1.250000000000000000e+03,8.456682766370061444e+00
1.251000000000000000e+03,8.550095078325597342e+00
1.252000000000000000e+03,8.646425518088282303e+00
1.253000000000000000e+03,8.745791713009143820e+00
1.254000000000000000e+03,8.848317300021818710e+00
1.255000000000000000e+03,8.954132295379835682e+00
1.256000000000000000e+03,9.063373491086709421e+00
1.257000000000000000e+03,9.176184880232138852e+00
1.258000000000000000e+03,9.292718113654894196e+00
1.259000000000000000e+03,9.413132990582234072e+00
1.260000000000000000e+03,9.537597986148934837e+00
1.261000000000000000e+03,9.666290818979412336e+00
1.262000000000000000e+03,9.799399062326976662e+00
1.263000000000000000e+03,9.937120802608616188e+00
1.264000000000000000e+03,1.007966534955593119e+01
1.265000000000000000e+03,1.022725400262752515e+01
1.266000000000000000e+03,1.038012087880050061e+01
1.267000000000000000e+03,1.053851380738460897e+01
1.268000000000000000e+03,1.070269529808876463e+01
1.269000000000000000e+03,1.087294358922366655e+01
1.270000000000000000e+03,1.104955378365488627e+01
1.271000000000000000e+03,1.123283908093778471e+01
1.272000000000000000e+03,1.142313211498031222e+01
1.273000000000000000e+03,1.162078640760506687e+01
1.274000000000000000e+03,1.182617794953256052e+01
1.275000000000000000e+03,1.203970692160038247e+01
1.276000000000000000e+03,1.226179957048727687e+01
1.277000000000000000e+03,1.249291025484905227e+01
1.278000000000000000e+03,1.273352367962067966e+01
1.279000000000000000e+03,1.298415733832477770e+01
1.280000000000000000e+03,1.324536418558536965e+01
1.281000000000000000e+03,1.351773556471613702e+01
1.282000000000000000e+03,1.380190441827989289e+01
1.283000000000000000e+03,1.409854881295282780e+01
1.284000000000000000e+03,1.440839581393443503e+01
1.285000000000000000e+03,1.473222574859197564e+01
1.286000000000000000e+03,1.507087690409942660e+01
1.287000000000000000e+03,1.542525070962031997e+01
1.288000000000000000e+03,1.579631746020319483e+01
1.289000000000000000e+03,1.618512264713771387e+01
1.290000000000000000e+03,1.659279396821074215e+01
1.291000000000000000e+03,1.702054910128295262e+01
1.292000000000000000e+03,1.746970433608630913e+01
1.293000000000000000e+03,1.794168417236612711e+01
1.294000000000000000e+03,1.843803200774573980e+01
1.295000000000000000e+03,1.896042205631550459e+01
1.296000000000000000e+03,1.951067265933957984e+01
1.297000000000000000e+03,2.009076117310246801e+01
1.298000000000000000e+03,2.070284064633688459e+01
1.299000000000000000e+03,2.134925853153778519e+01
1.300000000000000000e+03,2.203257771154555300e+01
1.301000000000000000e+03,2.275560016598423374e+01
1.302000000000000000e+03,2.352139365254216585e+01
1.303000000000000000e+03,2.433332183694877671e+01
1.304000000000000000e+03,2.519507837432361086e+01
1.305000000000000000e+03,2.611072552510587030e+01
1.306000000000000000e+03,2.708473798306851776e+01
1.307000000000000000e+03,2.812205270338147045e+01
1.308000000000000000e+03,2.922812564809892422e+01
1.309000000000000000e+03,3.040899651801868941e+01
1.310000000000000000e+03,3.167136271725984997e+01
1.311000000000000000e+03,3.302266400424592518e+01
1.312000000000000000e+03,3.447117952459514356e+01
1.313000000000000000e+03,3.602613920253470070e+01
1.314000000000000000e+03,3.769785179276131259e+01
1.315000000000000000e+03,3.949785226867816590e+01
1.316000000000000000e+03,4.143907164903731655e+01
1.317000000000000000e+03,4.353603284423185471e+01
1.318000000000000000e+03,4.580507663247477979e+01
1.319000000000000000e+03,4.826462244399321833e+01
1.320000000000000000e+03,5.093546921476838207e+01
1.321000000000000000e+03,5.384114212664653110e+01
1.322000000000000000e+03,5.700829150211301766e+01
1.323000000000000000e+03,6.046715034368266828e+01
1.324000000000000000e+03,6.425205679591368835e+01
1.325000000000000000e+03,6.840204683932343244e+01
1.326000000000000000e+03,7.296152029531299377e+01
1.327000000000000000e+03,7.798097895160333337e+01
1.328000000000000000e+03,8.351782812347916263e+01
1.329000000000000000e+03,8.963722046384587827e+01
1.330000000000000000e+03,9.641290067821712739e+01
1.331000000000000000e+03,1.039279781301574985e+02
1.332000000000000000e+03,1.122755056418956769e+02
1.333000000000000000e+03,1.215586695349560813e+02
1.334000000000000000e+03,1.318902882233238358e+02
1.335000000000000000e+03,1.433911626371577483e+02
1.336000000000000000e+03,1.561866096464131601e+02
1.337000000000000000e+03,1.704002332057085027e+02
1.338000000000000000e+03,1.861436584937381724e+02
1.339000000000000000e+03,2.035006243118480711e+02
1.340000000000000000e+03,2.225036320686573958e+02
1.341000000000000000e+03,2.431015580101509386e+02
1.342000000000000000e+03,2.651177171755478525e+02
1.343000000000000000e+03,2.882004832997831727e+02
1.344000000000000000e+03,3.117733685160749815e+02
1.345000000000000000e+03,3.349984831921517525e+02
1.346000000000000000e+03,3.567748328411078091e+02
1.347000000000000000e+03,3.757963882879239463e+02
1.348000000000000000e+03,3.906872378411915179e+02
1.349000000000000000e+03,4.002070983152441954e+02
1.350000000000000000e+03,4.034843429253449472e+02
1.351000000000000000e+03,4.002042175228028213e+02
1.352000000000000000e+03,3.906814761561278715e+02
1.353000000000000000e+03,3.757877455098645783e+02
1.354000000000000000e+03,3.567633086694636404e+02
1.355000000000000000e+03,3.349840772260832864e+02
1.356000000000000000e+03,3.117560802544458625e+02
1.357000000000000000e+03,2.881803121411022630e+02
1.358000000000000000e+03,2.650946624178995989e+02
1.359000000000000000e+03,2.430756188511140863e+02
1.360000000000000000e+03,2.224748076052120496e+02
1.361000000000000000e+03,2.034689135402711031e+02
1.362000000000000000e+03,1.861090603094869209e+02
1.363000000000000000e+03,1.703627464032926468e+02
1.364000000000000000e+03,1.561462329192548282e+02
1.365000000000000000e+03,1.433478945774399449e+02
1.366000000000000000e+03,1.318441273218268464e+02
1.367000000000000000e+03,1.215096141808821244e+02
1.368000000000000000e+03,1.122235541226815627e+02
1.369000000000000000e+03,1.038731286312752786e+02
1.370000000000000000e+03,9.635515128296279386e+01
1.371000000000000000e+03,8.957656915311592627e+01
1.372000000000000000e+03,8.345427277553505974e+01
1.373000000000000000e+03,7.791451734182373912e+01
1.374000000000000000e+03,7.289215009593375783e+01
1.375000000000000000e+03,6.832976561916525782e+01
1.376000000000000000e+03,6.417686202009743113e+01
1.377000000000000000e+03,6.038903937333216732e+01
1.378000000000000000e+03,5.692726159404532638e+01
1.379000000000000000e+03,5.375719043304964373e+01
1.380000000000000000e+03,5.084859278286616302e+01
1.381000000000000000e+03,4.817481821569764122e+01
1.382000000000000000e+03,4.571234144402522048e+01
1.383000000000000000e+03,4.344036342582148080e+01
1.384000000000000000e+03,4.134046462442641001e+01
1.385000000000000000e+03,3.939630415479428649e+01
1.386000000000000000e+03,3.759335899928620250e+01
1.387000000000000000e+03,3.591869803147787366e+01
1.388000000000000000e+03,3.436078616985394518e+01
1.389000000000000000e+03,3.290931455115207172e+01
1.390000000000000000e+03,3.155505314211223222e+01
1.391000000000000000e+03,3.028972268760239217e+01
1.392000000000000000e+03,2.910588331919028704e+01
1.393000000000000000e+03,2.799683752223910105e+01
1.394000000000000000e+03,2.695654548491008029e+01
1.395000000000000000e+03,2.597955113357057400e+01
1.396000000000000000e+03,2.506091740092021425e+01
1.397000000000000000e+03,2.419616948048896887e+01
1.398000000000000000e+03,2.338124499855919680e+01
1.399000000000000000e+03,2.261245018613661628e+01
1.400000000000000000e+03,2.188642126300572244e+01
1.401000000000000000e+03,2.120009035636549299e+01
1.402000000000000000e+03,2.055065537083721949e+01
1.403000000000000000e+03,1.993555330716831264e+01
1.404000000000000000e+03,1.935243659577831110e+01
1.405000000000000000e+03,1.879915207015978851e+01
1.406000000000000000e+03,1.827372225554822904e+01
1.407000000000000000e+03,1.777432869147786221e+01
1.408000000000000000e+03,1.729929704391864220e+01
1.409000000000000000e+03,1.684708379455278759e+01
1.410000000000000000e+03,1.641626432216889597e+01
1.411000000000000000e+03,1.600552221478018566e+01
1.412000000000000000e+03,1.561363967146512621e+01
1.413000000000000000e+03,1.523948887055243517e+01
1.414000000000000000e+03,1.488202419602673032e+01
1.415000000000000000e+03,1.454027522725446353e+01
1.416000000000000000e+03,1.421334040860960002e+01
1.417000000000000000e+03,1.390038132555970307e+01
1.418000000000000000e+03,1.360061752246440037e+01
1.419000000000000000e+03,1.331332180491748218e+01
1.420000000000000000e+03,1.303781597608321619e+01
1.421000000000000000e+03,1.277346696226694966e+01
1.422000000000000000e+03,1.251968328803109998e+01
1.423000000000000000e+03,1.227591186561566516e+01
1.424000000000000000e+03,1.204163506732965416e+01
1.425000000000000000e+03,1.181636805301671345e+01
1.426000000000000000e+03,1.159965632772573940e+01
1.427000000000000000e+03,1.139107350738757773e+01
1.428000000000000000e+03,1.119021927265757910e+01
1.429000000000000000e+03,1.099671749316967961e+01
1.430000000000000000e+03,1.081021450629506653e+01
1.431000000000000000e+03,1.063037753613640568e+01
1.432000000000000000e+03,1.045689323994292330e+01
1.433000000000000000e+03,1.028946637042441559e+01
1.434000000000000000e+03,1.012781854359275613e+01
1.435000000000000000e+03,9.971687102784885681e+00
1.436000000000000000e+03,9.820824070435879349e+00
1.437000000000000000e+03,9.674995179987746496e+00
1.438000000000000000e+03,9.533978981050180934e+00
1.439000000000000000e+03,9.397566011583588619e+00
1.440000000000000000e+03,9.265558031460788158e+00
1.441000000000000000e+03,9.137767312289753363e+00
1.442000000000000000e+03,9.014015978852068400e+00
1.443000000000000000e+03,8.894135397936477005e+00
1.444000000000000000e+03,8.777965610729111745e+00
1.445000000000000000e+03,8.665354805266348492e+00
1.446000000000000000e+03,8.556158825766800646e+00
1.447000000000000000e+03,8.450240715939363767e+00
1.448000000000000000e+03,8.347470293617444526e+00
1.449000000000000000e+03,8.247723754298801779e+00
1.450000000000000000e+03,8.150883301377660928e+00
1.451000000000000000e+03,8.056836801043932184e+00
1.452000000000000000e+03,7.965477459994668052e+00
1.453000000000000000e+03,7.876703524257765210e+00
1.454000000000000000e+03,7.790417997568452435e+00
1.455000000000000000e+03,7.706528377866991519e+00
1.456000000000000000e+03,7.624946410602383651e+00
1.457000000000000000e+03,7.545587857632855666e+00
1.458000000000000000e+03,7.468372280610523717e+00
1.459000000000000000e+03,7.393222837825806693e+00
1.460000000000000000e+03,7.320066093567628940e+00
1.461000000000000000e+03,7.248831839129024068e+00
1.462000000000000000e+03,7.179452924655018720e+00
1.463000000000000000e+03,7.111865101091208174e+00
1.464000000000000000e+03,7.046006871547842110e+00
1.465000000000000000e+03,6.981819351445906818e+00
